Sample	error_rate	non-primary_alignments	reads_mapped	reads_mapped_percent	reads_properly_paired_percent	reads_MQ0_percent	raw_total_sequences	flagstat_total	mapped_passed	mapped_passed_pct	% Neisseria gonorrhoeae	% Top	% Unclassified	pct_duplication	after_filtering_q30_rate	after_filtering_q30_bases	filtering_result_passed_filter_reads	after_filtering_gc_content	pct_surviving	pct_adapter	percent_duplicates	percent_gc	avg_sequence_length	median_sequence_length	percent_fails	total_sequences
fastp | AF10_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					30.52006906209226	42.0	144.64507366639324	150	0.0	16118001.0
fastp | AF10_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					31.0763025592057	42.0	144.64213328935764	150	0.0	16118001.0
fastp | AF11_EKDL240003470-1A_223JWCLT4_L2.lib2														6.35927	0.940166	110547562.0	829424.0	0.42875	98.10165658553663	22.27460572412635						
fastp | AF11_EKDL240003470-1A_223JWCLT4_L2.lib2_1																					8.147629792769294	42.0	141.75318775439342	150	9.090909090909092	414712.0
fastp | AF11_EKDL240003470-1A_223JWCLT4_L2.lib2_2																					8.600148504392749	42.0	141.7653311213565	150	9.090909090909092	414712.0
fastp | AF11_EKDL240003470-1A_22JVFTLT3_L1.lib1														4.94488	0.95094	1599025944.0	11990760.0	0.429465	98.0871036804137	26.08866512158594						
fastp | AF11_EKDL240003470-1A_22JVFTLT3_L1.lib1_1																					5.011161759129294	42.0	140.22616264523683	150	9.090909090909092	5995380.0
fastp | AF11_EKDL240003470-1A_22JVFTLT3_L1.lib1_2																					5.3009290968930145	43.0	140.23183884924725	150	9.090909090909092	5995380.0
fastp | AF12_EKDL240003470-1A_223JWCLT4_L2.lib2														5.89638	0.944874	160617345.0	1214908.0	0.426303	98.00205860240901	27.23937544971428						
fastp | AF12_EKDL240003470-1A_223JWCLT4_L2.lib2_1																					13.41558292020521	42.0	139.9051088642103	150	9.090909090909092	607454.0
fastp | AF12_EKDL240003470-1A_223JWCLT4_L2.lib2_2																					14.438202006404126	42.0	139.918996335525	150	9.090909090909092	607454.0
fastp | AF12_EKDL240003470-1A_22JVFTLT3_L1.lib1														4.83179	0.949058	2447384921.0	18663760.0	0.426949	97.90881416233746	31.342979552931187						
fastp | AF12_EKDL240003470-1A_22JVFTLT3_L1.lib1_1																					13.629543808721891	42.0	138.15797063399873	150	9.090909090909092	9331880.0
fastp | AF12_EKDL240003470-1A_22JVFTLT3_L1.lib1_2																					14.118056730529531	42.0	138.1653381740871	150	9.090909090909092	9331880.0
fastp | AF13_EKDL230051108-1A_22FN5HLT3_L1.lib1														47.808499999999995	0.969081	4900760022.0	34604242.0	0.437333	97.44559935551862	13.244277659555776						
fastp | AF13_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					64.7303861799447	43.0	146.14426479851807	150	9.090909090909092	17302121.0
fastp | AF13_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					65.29407284533121	43.0	146.13084771514428	150	9.090909090909092	17302121.0
fastp | AFU87_EKDL230051108-1A_22FN5HLT3_L1.lib1														8.042449999999999	0.967161	3188435388.0	22415006.0	0.434643	96.89657828727012	9.585846454822518						
fastp | AFU87_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					6.742217385339785	43.0	147.08438355983486	150	0.0	11207503.0
fastp | AFU87_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					7.033024509915663	43.0	147.0611984667771	150	0.0	11207503.0
fastp | AFU88_EKDL230051108-1A_22FN5HLT3_L1.lib1														7.76796	0.963889	1762041033.0	12350542.0	0.438098	97.20152178635178	7.061085524141123						
fastp | AFU88_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					6.191451764872895	43.0	148.0192577783226	150	0.0	6175271.0
fastp | AFU88_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					6.431030848908435	43.0	148.00664748154372	150	0.0	6175271.0
fastp | AFU91_EKDL230051108-1A_22FN5HLT3_L1.lib1														8.78685	0.967384	4824423070.0	33780428.0	0.423014	97.16935840788786	8.364613818826488						
fastp | AFU91_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					8.262476606440856	42.0	147.63860736163556	150	0.0	16890214.0
fastp | AFU91_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					8.534709447893604	42.0	147.62342063872015	150	0.0	16890214.0
fastp | AFU92_EKDL230051108-1A_22FN5HLT3_L1.lib1														9.2056	0.966338	3379428129.0	23742204.0	0.427168	96.75668604473461	9.469187649385342						
fastp | AFU92_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					8.54202300089456	42.0	147.30622026497625	150	0.0	11871102.0
fastp | AFU92_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					8.788214366823937	42.0	147.28350771478503	150	0.0	11871102.0
fastp | AFU93_EKDL230051108-1A_22FN5HLT3_L1.lib1														7.98688	0.967992	3015537970.0	21097974.0	0.395656	98.35180116222902	8.691306889044506						
fastp | AFU93_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					6.206204391863196	39.0	147.6565675926987	150	0.0	10548987.0
fastp | AFU93_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					6.422150058425544	39.0	147.6533401738006	150	0.0	10548987.0
fastp | AFU94_EKDL230051108-1A_22FN5HLT3_L1.lib1														7.95322	0.967655	4472067714.0	31334852.0	0.437279	98.12636781788161	9.085254382262551						
fastp | AFU94_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					8.907794188994643	43.0	147.48958182409797	150	0.0	15667426.0
fastp | AFU94_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					9.18448917352596	43.0	147.4838281667965	150	0.0	15667426.0
fastp | AFU95_EKDL230051108-1A_22FN5HLT3_L1.lib1														8.406329999999999	0.967005	4857247975.0	34252356.0	0.405334	97.3718404655788	11.149008183220447						
fastp | AFU95_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					9.079928920624127	40.0	146.6516595821905	150	0.0	17126178.0
fastp | AFU95_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					9.35907044429527	40.0	146.63610263772804	150	0.0	17126178.0
fastp | AFU96_EKDL230051108-1A_22FN5HLT3_L1.lib1														10.883700000000001	0.964153	7172843784.0	50383938.0	0.441725	97.8842947307823	8.260446835827608						
fastp | AFU96_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					11.548190888488065	44.0	147.65614374962115	150	0.0	25191969.0
fastp | AFU96_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					11.71615117255567	44.0	147.6542440966008	150	0.0	25191969.0
fastp | AFU97_EKDL230051108-1A_22FN5HLT3_L1.lib1														7.27868	0.966614	3631156269.0	25550704.0	0.404458	97.709006809002	9.508491730374626						
fastp | AFU97_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					6.018972644987883	40.0	147.0271034410637	150	0.0	12775352.0
fastp | AFU97_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					6.23232767332496	40.0	147.018480508404	150	0.0	12775352.0
fastp | AFU98_EKDL230051108-1A_22FN5HLT3_L1.lib1														6.72141	0.966429	3366201021.0	25325348.0	0.436294	98.18362974754457	22.025644862769667						
fastp | AFU98_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					6.902261667537573	43.0	137.5337713029649	150	0.0	12662674.0
fastp | AFU98_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					7.163032872211701	43.0	137.53330505073416	150	0.0	12662674.0
fastp | AFU99_EKDL230051108-1A_22FN5HLT3_L1.lib1														7.08153	0.969263	2358535230.0	16697804.0	0.44536	97.73709454843271	12.935958916457627						
fastp | AFU99_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					7.066501312922895	44.0	145.72960983372425	150	0.0	8348902.0
fastp | AFU99_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					7.397319437755428	44.0	145.71740391730555	150	0.0	8348902.0
fastp | AFV01_EKDL230051108-1A_22FN5HLT3_L1.lib1														21.077199999999998	0.968392	5203070939.0	36488614.0	0.407387	96.96156254085614	9.822289729709045						
fastp | AFV01_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					27.2892335324792	40.0	147.25730305897616	150	0.0	18244307.0
fastp | AFV01_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					27.781373543815462	40.0	147.2352297623582	150	0.0	18244307.0
fastp | AFV02_EKDL230051108-1A_22FN5HLT3_L1.lib1														7.75796	0.967071	4302793975.0	30185944.0	0.407201	96.78823799805667	9.27316791382836						
fastp | AFV02_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					10.335492119409622	40.0	147.40379840365435	150	0.0	15092972.0
fastp | AFV02_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					10.800091520705351	40.0	147.38512560680562	150	0.0	15092972.0
fastp | AFV03_EKDL230051108-1A_22FN5HLT3_L1.lib1														8.18168	0.967746	5270250313.0	37005200.0	0.436968	98.40595186189277	10.127509278377273						
fastp | AFV03_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					7.752550275383683	43.0	147.16545836801313	150	0.0	18502600.0
fastp | AFV03_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					8.051847182552677	43.0	147.1608849567088	150	0.0	18502600.0
fastp | AFV04_EKDL230051108-1A_22FN5HLT3_L1.lib1														13.4377	0.967281	639075661.0	4492356.0	0.438247	97.60258213545	10.352419079054						
fastp | AFV04_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					14.57780058556662	43.0	147.07140974579931	150	0.0	2246178.0
fastp | AFV04_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					14.755394204540622	43.0	147.06470413297612	150	0.0	2246178.0
fastp | AFV05_EKDL230051108-1A_22FN5HLT3_L1.lib1														57.8864	0.966307	5220951793.0	37597890.0	0.432909	94.57291543308324	18.467570183832898						
fastp | AFV05_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					79.37479424468162	43.0	143.72100535428982	150	9.090909090909092	18798945.0
fastp | AFV05_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					80.25712173986783	43.0	143.67808885019878	150	9.090909090909092	18798945.0
fastp | AFV06_EKDL230051108-1A_22FN5HLT3_L1.lib1														8.0815	0.9663	4986898864.0	35102926.0	0.444112	97.0395936641247	10.113538471388338						
fastp | AFV06_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					8.00916266321478	44.0	147.02685382979186	150	0.0	17551463.0
fastp | AFV06_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					8.395897287726413	44.0	147.00720737638795	150	0.0	17551463.0
fastp | AFV07_EKDL230051108-1A_22FN5HLT3_L1.lib1														7.658869999999999	0.967015	2782009067.0	19584354.0	0.425479	98.31376665038843	10.695018176473233						
fastp | AFV07_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					6.014401662488638	42.0	146.8975492375189	150	0.0	9792177.0
fastp | AFV07_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					6.134472685311039	42.0	146.89488854214952	150	0.0	9792177.0
fastp | AFV08_EKDL230051108-1A_22FN5HLT3_L1.lib1														7.772080000000001	0.965252	4325088772.0	30498364.0	0.428146	97.55153620245339	10.248955918670024						
fastp | AFV08_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					6.789782408165351	42.0	146.92127446573855	150	0.0	15249182.0
fastp | AFV08_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					7.076026380770827	42.0	146.9127831250227	150	0.0	15249182.0
fastp | AFV09_EKDL230051108-1A_22FN5HLT3_L1.lib1														29.4217	0.967697	4401386103.0	31465748.0	0.422007	97.9409513365346	14.887903308541928						
fastp | AFV09_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					39.43097014229122	42.0	144.54883881991302	150	0.0	15732874.0
fastp | AFV09_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					39.88864009915072	42.0	144.54259507830545	150	0.0	15732874.0
fastp | AFV10_EKDL230051108-1A_22FN5HLT3_L1.lib1														66.813	0.96815	3792443185.0	27028940.0	0.437946	92.86101332207551	14.780902629330608						
fastp | AFV10_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					81.20530330198613	43.0	144.95005146335743	150	9.090909090909092	13514470.0
fastp | AFV10_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					81.94190135733439	43.0	144.89380767429282	150	9.090909090909092	13514470.0
fastp | AFV11_EKDL230051108-1A_22FN5HLT3_L1.lib1														8.235629999999999	0.967173	5085382514.0	35742708.0	0.425695	98.2962486074149	9.89273210141402						
fastp | AFV11_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					7.181658127851364	42.0	147.10618059493422	150	0.0	17871354.0
fastp | AFV11_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					7.403239033917075	42.0	147.10302845548244	150	0.0	17871354.0
fastp | AFV12_EKDL230051108-1A_22FN5HLT3_L1.lib1														8.62493	0.968132	4487545626.0	31483074.0	0.418932	97.60833327597699	9.57409221797124						
fastp | AFV12_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					7.060295932918507	41.0	147.23506713480393	150	0.0	15741537.0
fastp | AFV12_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					7.341149496340776	41.0	147.2209552980754	150	0.0	15741537.0
fastp | AFV13_EKDL230051108-1A_22FN5HLT3_L1.lib1														55.753299999999996	0.96748	4074682147.0	29205936.0	0.424592	95.46989984954779	17.345662922326767						
fastp | AFV13_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					74.01176420329513	42.0	144.21406497638014	150	9.090909090909092	14602968.0
fastp | AFV13_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					74.56809207198975	42.0	144.18216050326208	150	9.090909090909092	14602968.0
fastp | AFV14_EKDL230051108-1A_22FN5HLT3_L1.lib1														8.539629999999999	0.96636	4142720754.0	28998758.0	0.437413	97.92698602407242	8.03029261296328						
fastp | AFV14_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					6.786975249616631	43.0	147.83250613698698	150	0.0	14499379.0
fastp | AFV14_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					7.022113661958201	43.0	147.82730329347208	150	0.0	14499379.0
fastp | AFV15_EKDL230051108-1A_22FN5HLT3_L1.lib1														22.6888	0.968394	5633293386.0	39821988.0	0.393103	93.13507171486879	12.74972553187598						
fastp | AFV15_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					31.185305662122815	39.0	146.11373384975155	150	0.0	19910994.0
fastp | AFV15_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					32.10289151843526	39.0	146.03756497541008	150	0.0	19910994.0
fastp | AFV16_EKDL230051108-1A_22FN5HLT3_L1.lib1														7.95949	0.966128	3472998004.0	24423092.0	0.438021	97.8997274547273	9.625182907412533						
fastp | AFV16_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					6.409222018412336	43.0	147.1869031161165	150	0.0	12211546.0
fastp | AFV16_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					6.642758649393869	43.0	147.18196279160722	150	0.0	12211546.0
fastp | AFV17_EKDL230051108-1A_22FN5HLT3_L1.lib1														7.1163799999999995	0.96683	4257674369.0	31131372.0	0.421234	98.33932946209968	24.255117936922318						
fastp | AFV17_EKDL230051108-1A_22FN5HLT3_L1.lib1_1																					13.035009592891456	42.0	141.4534114975723	150	0.0	15565686.0
fastp | AFV17_EKDL230051108-1A_22FN5HLT3_L1.lib1_2																					13.315450681099449	42.0	141.45839624414882	150	0.0	15565686.0
lizard | AC79_EKDL240003470-1A_223JWCLT4_L2.lib2	0.01713172	0.0	123559.0	12.892000968264302	12.08514882890102	0.4119296839785646	958416.0	958416	123559	12.89																
lizard | AC79_EKDL240003470-1A_22JVFTLT3_L1.lib1	0.01587117	0.0	1883406.0	13.144800889773304	12.463973003063062	0.432700843877616	14328144.0	14328144	1883406	13.14																
lizard | AC80_EKDL240003470-1A_223JWCLT4_L2.lib2	0.01735408	0.0	96857.0	6.929126985943867	6.452171374937045	0.2204140149260565	1397824.0	1397824	96857	6.93																
lizard | AC80_EKDL240003470-1A_22JVFTLT3_L1.lib1	0.01611998	0.0	1451183.0	7.023320873310237	6.614175697747419	0.22493571398565157	20662348.0	20662348	1451183	7.02																
lizard | AC81_EKDL240003470-1A_223JWCLT4_L2.lib2	0.01712008	0.0	137226.0	7.279129301007109	6.810637397238911	0.24289225853199506	1885198.0	1885198	137226	7.28																
lizard | AC81_EKDL240003470-1A_22JVFTLT3_L1.lib1	0.01584945	0.0	2034185.0	7.600026720967419	7.216402250389662	0.2614410537027931	26765498.0	26765498	2034185	7.6																
lizard | AC82_EKDL230051108-1A_22FN5HLT3_L1.lib1	0.01528079	0.0	25854548.0	86.72094185519983	74.45920136850755	2.4558069331007766	29813500.0	29813500	25854548	86.72																
lizard | AC83_EKDL230051108-1A_22FN5HLT3_L1.lib1	0.01496574	0.0	4599690.0	19.002490402889034	16.994857662167647	0.5478539330493839	24205722.0	24205722	4599690	19.0																
lizard | AC84_EKDL240003470-1A_223JWCLT4_L2.lib2	0.0172104	0.0	888153.0	30.793204472566526	29.49161827164774	1.036144578313253	2884250.0	2884250	888153	30.79																
lizard | AC84_EKDL240003470-1A_22JVFTLT3_L1.lib1	0.01616663	0.0	13676921.0	31.036729891160004	29.910117546762095	1.056979562523226	44066888.0	44066888	13676921	31.04																
lizard | AC85_EKDL230051108-1A_22FN5HLT3_L1.lib1	0.03093351	0.0	1286464.0	6.303237264703589	5.956517666021088	1.4978900100619434	20409576.0	20409576	1286464	6.3																
lizard | AC86_EKDL230051108-1A_22FN5HLT3_L1.lib1	0.01524751	0.0	14793177.0	40.21116521282469	37.667002910945826	1.253375694132415	36788730.0	36788730	14793177	40.21																
lizard | AC87_EKDL230051108-1A_22FN5HLT3_L1.lib1	0.01506818	0.0	9467863.0	29.78273701148118	27.69131879163132	0.9051056931274238	31789768.0	31789768	9467863	29.78																
lizard | AC88_EKDL240003470-1A_223JWCLT4_L2.lib2	0.01750638	0.0	31565.0	2.7848407263436314	2.6672360158029673	0.1144285893257624	1133458.0	1133458	31565	2.78																
lizard | AC88_EKDL240003470-1A_22JVFTLT3_L1.lib1	0.01677764	0.0	498282.0	2.9346242455717255	2.8355042170477733	0.12810218303175833	16979414.0	16979414	498282	2.93																
lizard | AC89_EKDL230051108-1A_22FN5HLT3_L1.lib1	0.01526916	0.0	3525897.0	11.409817674459784	10.020494262111425	0.336722422156947	30902308.0	30902308	3525897	11.41																
lizard | AC90_EKDL240003470-1A_223JWCLT4_L2.lib2	0.01755255	0.0	1180975.0	44.032910916664555	41.19904788466041	1.3575920907611703	2682028.0	2682028	1180975	44.03																
lizard | AC90_EKDL240003470-1A_22JVFTLT3_L1.lib1	0.01626847	0.0	17470020.0	44.27897088388531	41.964321379292166	1.370139837240118	39454440.0	39454440	17470020	44.28																
lizard | AC91_EKDL240003470-1A_223JWCLT4_L2.lib2	0.01772772	0.0	895971.0	53.397845899317964	49.098643793849035	1.6418581144705693	1677916.0	1677916	895971	53.4																
lizard | AC91_EKDL240003470-1A_22JVFTLT3_L1.lib1	0.01655496	0.0	12978380.0	53.588074446677425	49.972054748908945	1.671797394947657	24218784.0	24218784	12978380	53.59																
lizard | AC92_EKDL240003470-1A_223JWCLT4_L2.lib2	0.01771393	0.0	874008.0	40.2147836289599	36.30008972323832	1.2244231255895277	2173350.0	2173350	874008	40.21																
lizard | AC92_EKDL240003470-1A_22JVFTLT3_L1.lib1	0.01596419	0.0	10267278.0	40.62390648405989	37.16608147984607	1.2423528071162517	25273980.0	25273980	10267278	40.62																
lizard | AC93_EKDL240003470-1A_223JWCLT4_L2.lib2	0.01738536	0.0	738170.0	46.75518970761301	43.79635646865527	1.486447284579788	1578798.0	1578798	738170	46.76																
